yy,dat,trip,effort,gr,sp,l_cm,w_cm
2013,8/24/2013,410,7,Speargun,Caesio cuning,27,455.244325
2013,8/24/2013,410,7,Speargun,Caesio cuning,23,279.9590295
2013,8/24/2013,410,7,Speargun,Caesio cuning,29,565.3879448
2013,8/24/2013,410,7,Speargun,Caesio cuning,29,565.3879448
2013,8/24/2013,410,7,Speargun,Caesio cuning,29,565.3879448
2013,8/24/2013,410,7,Speargun,Caesio cuning,25,360.4931604
2013,8/24/2013,410,7,Speargun,Caesio cuning,23,279.9590295
2013,8/24/2013,410,7,Speargun,Caesio cuning,24,318.522314
2013,8/24/2013,410,7,Speargun,Caesio cuning,25,360.4931604
2013,8/24/2013,410,7,Speargun,Caesio cuning,25,360.4931604
2013,8/25/2013,411,8,Trap,Caesio cuning,26,406.0182179
2013,8/25/2013,411,8,Trap,Caesio cuning,24,318.522314
2013,8/25/2013,411,8,Trap,Caesio cuning,26,406.0182179
2013,8/25/2013,411,8,Trap,Caesio cuning,25,360.4931604
2013,8/25/2013,411,8,Trap,Caesio cuning,25,360.4931604
2013,8/25/2013,411,8,Trap,Caesio cuning,27,455.244325
2013,8/25/2013,411,8,Trap,Caesio cuning,25,360.4931604
2013,8/25/2013,411,8,Trap,Caesio cuning,28,508.318502
2013,8/25/2013,411,8,Trap,Caesio cuning,25,360.4931604
2013,8/25/2013,411,8,Trap,Caesio cuning,25,360.4931604
2013,8/25/2013,411,8,Trap,Caesio cuning,28,508.318502
2013,8/25/2013,411,8,Trap,Caesio cuning,27,455.244325
2013,8/25/2013,411,8,Trap,Caesio cuning,27,455.244325
2013,8/26/2013,413,8,Trap,Caesio cuning,24,318.522314
2013,8/26/2013,413,8,Trap,Caesio cuning,28,508.318502
2013,8/26/2013,413,8,Trap,Caesio cuning,25,360.4931604
2013,8/26/2013,413,8,Trap,Caesio cuning,26,406.0182179
2013,8/26/2013,413,8,Trap,Caesio cuning,29,565.3879448
2013,8/26/2013,413,8,Trap,Caesio cuning,22,244.6568545
2013,8/26/2013,413,8,Trap,Caesio cuning,26,406.0182179
2013,8/26/2013,413,8,Trap,Caesio cuning,23,279.9590295
2013,8/26/2013,413,8,Trap,Caesio cuning,24,318.522314
2013,8/26/2013,413,8,Trap,Caesio cuning,27,455.244325
2013,8/26/2013,413,8,Trap,Caesio cuning,25,360.4931604
2013,8/28/2013,419,8,Trap,Caesio cuning,29,565.3879448
2013,8/28/2013,419,8,Trap,Caesio cuning,30,626.6000187
2013,8/28/2013,419,8,Trap,Caesio cuning,28,508.318502
2013,8/28/2013,419,8,Trap,Caesio cuning,29,565.3879448
2013,8/28/2013,419,8,Trap,Caesio cuning,29,565.3879448
2013,8/28/2013,419,8,Trap,Caesio cuning,30,626.6000187
2013,8/28/2013,419,8,Trap,Caesio cuning,28,508.318502
2013,8/28/2013,419,8,Trap,Caesio cuning,28,508.318502
2013,8/28/2013,419,8,Trap,Caesio cuning,26,406.0182179
2013,8/28/2013,419,8,Trap,Caesio cuning,30,626.6000187
2013,8/28/2013,419,8,Trap,Caesio cuning,31,692.102253
2013,8/28/2013,419,8,Trap,Caesio cuning,29,565.3879448
2013,9/5/2013,427,7,Speargun,Caesio cuning,25,360.4931604
2013,9/5/2013,427,7,Speargun,Caesio cuning,23,279.9590295
2013,9/5/2013,427,7,Speargun,Caesio cuning,25,360.4931604
2013,9/5/2013,427,7,Speargun,Caesio cuning,24,318.522314
2013,9/5/2013,427,7,Speargun,Caesio cuning,22,244.6568545
2013,9/5/2013,427,7,Speargun,Caesio cuning,25,360.4931604
2013,9/5/2013,427,7,Speargun,Caesio cuning,24,318.522314
2013,9/7/2013,432,7,Speargun,Caesio cuning,21,212.4695414
2013,9/7/2013,432,7,Speargun,Caesio cuning,23,279.9590295
2013,9/7/2013,432,7,Speargun,Caesio cuning,23,279.9590295
2013,9/7/2013,432,7,Speargun,Caesio cuning,26,406.0182179
2013,9/7/2013,432,7,Speargun,Caesio cuning,25,360.4931604
2013,9/7/2013,432,7,Speargun,Caesio cuning,24,318.522314
2013,9/7/2013,432,7,Speargun,Caesio cuning,29,565.3879448
2013,9/7/2013,432,7,Speargun,Caesio cuning,26,406.0182179
2013,9/7/2013,432,7,Speargun,Caesio cuning,25,360.4931604
2013,9/7/2013,432,7,Speargun,Caesio cuning,23,279.9590295
2013,9/7/2013,432,7,Speargun,Caesio cuning,25,360.4931604
2013,9/7/2013,432,7,Speargun,Caesio cuning,26,406.0182179
2013,9/7/2013,432,7,Speargun,Caesio cuning,25,360.4931604
2013,9/7/2013,432,7,Speargun,Caesio cuning,26,406.0182179
2013,9/7/2013,432,7,Speargun,Caesio cuning,25,360.4931604
2013,9/7/2013,432,7,Speargun,Caesio cuning,24,318.522314
2013,9/7/2013,432,7,Speargun,Caesio cuning,24,318.522314
2013,9/8/2013,438,7,Speargun,Caesio cuning,27,455.244325
2013,9/8/2013,438,7,Speargun,Caesio cuning,25,360.4931604
2013,9/8/2013,438,7,Speargun,Caesio cuning,27,455.244325
2013,9/8/2013,438,7,Speargun,Caesio cuning,25,360.4931604
2013,9/8/2013,438,7,Speargun,Caesio cuning,24,318.522314
2013,9/8/2013,438,7,Speargun,Caesio cuning,25,360.4931604
2013,9/8/2013,438,7,Speargun,Caesio cuning,27,455.244325
2013,9/8/2013,438,7,Speargun,Caesio cuning,25,360.4931604
2013,9/8/2013,438,7,Speargun,Caesio cuning,21,212.4695414
2013,9/8/2013,438,7,Speargun,Caesio cuning,25,360.4931604
2013,9/8/2013,438,7,Speargun,Caesio cuning,24,318.522314
2013,9/8/2013,438,7,Speargun,Caesio cuning,25,360.4931604
2013,9/8/2013,438,7,Speargun,Caesio cuning,26,406.0182179
2013,9/8/2013,438,7,Speargun,Caesio cuning,25,360.4931604
2013,9/8/2013,438,7,Speargun,Caesio cuning,26,406.0182179
2013,9/8/2013,438,7,Speargun,Caesio cuning,23,279.9590295
2013,9/8/2013,438,7,Speargun,Caesio cuning,25,360.4931604
2013,9/9/2013,449,7,Speargun,Caesio cuning,32,762.0423352
2013,9/9/2013,449,7,Speargun,Caesio cuning,32,762.0423352
2013,9/9/2013,449,7,Speargun,Caesio cuning,22,244.6568545
2013,9/9/2013,449,7,Speargun,Caesio cuning,24,318.522314
2013,9/9/2013,449,7,Speargun,Caesio cuning,23,279.9590295
2013,9/9/2013,449,7,Speargun,Caesio cuning,25,360.4931604
2013,9/9/2013,449,7,Speargun,Caesio cuning,26,406.0182179
2013,9/9/2013,449,7,Speargun,Caesio cuning,31,692.102253
2013,9/9/2013,449,7,Speargun,Caesio cuning,24,318.522314
2013,9/9/2013,449,7,Speargun,Caesio cuning,25,360.4931604
2013,9/9/2013,449,7,Speargun,Caesio cuning,22,244.6568545
2013,9/9/2013,449,7,Speargun,Caesio cuning,24,318.522314
2013,9/9/2013,449,7,Speargun,Caesio cuning,25,360.4931604
2013,9/9/2013,449,7,Speargun,Caesio cuning,21,212.4695414
2013,9/9/2013,449,7,Speargun,Caesio cuning,23,279.9590295
2013,9/9/2013,449,7,Speargun,Caesio cuning,22,244.6568545
2013,9/9/2013,449,7,Speargun,Caesio cuning,25,360.4931604
2013,9/9/2013,449,7,Speargun,Caesio cuning,24,318.522314
2013,9/9/2013,449,7,Speargun,Caesio cuning,23,279.9590295
2013,9/9/2013,449,7,Speargun,Caesio cuning,22,244.6568545
2013,9/10/2013,464,11,Trap,Caesio cuning,31,692.102253
2013,9/10/2013,464,11,Trap,Caesio cuning,26,406.0182179
2013,9/10/2013,464,11,Trap,Caesio cuning,24,318.522314
2013,9/10/2013,464,11,Trap,Caesio cuning,25,360.4931604
2013,9/10/2013,464,11,Trap,Caesio cuning,24,318.522314
2013,9/10/2013,464,11,Trap,Caesio cuning,21,212.4695414
2013,9/11/2013,468,7,Speargun,Caesio cuning,26,406.0182179
2013,9/11/2013,468,7,Speargun,Caesio cuning,26,406.0182179
2013,9/11/2013,468,7,Speargun,Caesio cuning,25,360.4931604
2013,9/11/2013,468,7,Speargun,Caesio cuning,23,279.9590295
2013,9/11/2013,468,7,Speargun,Caesio cuning,24,318.522314
2013,9/11/2013,468,7,Speargun,Caesio cuning,25,360.4931604
2013,9/11/2013,468,7,Speargun,Caesio cuning,23,279.9590295
2013,9/11/2013,468,7,Speargun,Caesio cuning,26,406.0182179
2013,9/11/2013,468,7,Speargun,Caesio cuning,26,406.0182179
2013,9/11/2013,468,7,Speargun,Caesio cuning,25,360.4931604
2013,9/11/2013,468,7,Speargun,Caesio cuning,23,279.9590295
2013,9/11/2013,468,7,Speargun,Caesio cuning,22,244.6568545
2013,9/11/2013,468,7,Speargun,Caesio cuning,26,406.0182179
2013,9/11/2013,468,7,Speargun,Caesio cuning,28,508.318502
2013,9/11/2013,468,7,Speargun,Caesio cuning,27,455.244325
2013,9/11/2013,468,7,Speargun,Caesio cuning,24,318.522314
2013,9/11/2013,468,7,Speargun,Caesio cuning,25,360.4931604
2013,9/11/2013,468,7,Speargun,Caesio cuning,25,360.4931604
2013,9/11/2013,468,7,Speargun,Caesio cuning,26,406.0182179
2013,9/11/2013,468,7,Speargun,Caesio cuning,23,279.9590295
2013,9/11/2013,468,7,Speargun,Caesio cuning,25,360.4931604
2013,9/11/2013,468,7,Speargun,Caesio cuning,25,360.4931604
2013,9/12/2013,477,7,Speargun,Caesio cuning,30,626.6000187
2013,9/12/2013,477,7,Speargun,Caesio cuning,22,244.6568545
2013,9/12/2013,477,7,Speargun,Caesio cuning,23,279.9590295
2013,9/12/2013,477,7,Speargun,Caesio cuning,24,318.522314
2013,9/12/2013,477,7,Speargun,Caesio cuning,24,318.522314
2013,9/12/2013,477,7,Speargun,Caesio cuning,25,360.4931604
2013,9/12/2013,477,7,Speargun,Caesio cuning,23,279.9590295
2013,9/12/2013,477,7,Speargun,Caesio cuning,25,360.4931604
2013,9/12/2013,477,7,Speargun,Caesio cuning,26,406.0182179
2013,9/12/2013,477,7,Speargun,Caesio cuning,25,360.4931604
2013,9/12/2013,477,7,Speargun,Caesio cuning,27,455.244325
2013,9/12/2013,477,7,Speargun,Caesio cuning,26,406.0182179
2013,9/12/2013,477,7,Speargun,Caesio cuning,25,360.4931604
2013,9/12/2013,477,7,Speargun,Caesio cuning,25,360.4931604
2013,9/12/2013,477,7,Speargun,Caesio cuning,23,279.9590295
2013,9/12/2013,477,7,Speargun,Caesio cuning,29,565.3879448
2013,9/12/2013,477,7,Speargun,Caesio cuning,25,360.4931604
2013,9/12/2013,477,7,Speargun,Caesio cuning,27,455.244325
2013,9/12/2013,477,7,Speargun,Caesio cuning,31,692.102253
2013,9/12/2013,477,7,Speargun,Caesio cuning,28,508.318502
2013,9/14/2013,486,7,Speargun,Caesio cuning,19,156.8555911
2013,9/14/2013,486,7,Speargun,Caesio cuning,19,156.8555911
2013,9/14/2013,486,7,Speargun,Caesio cuning,19,156.8555911
2013,9/14/2013,486,7,Speargun,Caesio cuning,20,183.2510568
2013,9/14/2013,486,7,Speargun,Caesio cuning,21,212.4695414
2013,9/14/2013,486,7,Speargun,Caesio cuning,20,183.2510568
2013,9/14/2013,486,7,Speargun,Caesio cuning,25,360.4931604
2013,9/14/2013,486,7,Speargun,Caesio cuning,28,508.318502
2013,9/14/2013,486,7,Speargun,Caesio cuning,25,360.4931604
2013,9/14/2013,486,7,Speargun,Caesio cuning,21,212.4695414
2013,9/14/2013,486,7,Speargun,Caesio cuning,25,360.4931604
2013,9/14/2013,486,7,Speargun,Caesio cuning,24,318.522314
2013,9/14/2013,486,7,Speargun,Caesio cuning,23,279.9590295
2013,9/14/2013,486,7,Speargun,Caesio cuning,24,318.522314
2013,9/14/2013,486,7,Speargun,Caesio cuning,25,360.4931604
2013,9/14/2013,486,7,Speargun,Caesio cuning,25,360.4931604
2013,9/14/2013,486,7,Speargun,Caesio cuning,25,360.4931604
2013,9/14/2013,486,7,Speargun,Caesio cuning,27,455.244325
2013,9/14/2013,486,7,Speargun,Caesio cuning,20,183.2510568
2013,9/14/2013,486,7,Speargun,Caesio cuning,24,318.522314
2013,9/14/2013,486,7,Speargun,Caesio cuning,21,212.4695414
2013,9/14/2013,494,9,Speargun,Caesio cuning,30,626.6000187
2013,9/14/2013,494,9,Speargun,Caesio cuning,31,692.102253
2013,9/14/2013,494,9,Speargun,Caesio cuning,24,318.522314
2013,9/14/2013,494,9,Speargun,Caesio cuning,27,455.244325
2013,9/15/2013,503,6,Speargun,Caesio cuning,29,565.3879448
2013,9/15/2013,503,6,Speargun,Caesio cuning,28,508.318502
2013,9/15/2013,503,6,Speargun,Caesio cuning,21,212.4695414
2013,9/16/2013,508,8,Speargun,Caesio cuning,25,360.4931604
2013,9/16/2013,508,8,Speargun,Caesio cuning,26,406.0182179
2013,9/16/2013,508,8,Speargun,Caesio cuning,20,183.2510568
2013,9/16/2013,508,8,Speargun,Caesio cuning,25,360.4931604
2013,9/16/2013,508,8,Speargun,Caesio cuning,23,279.9590295
2013,9/16/2013,508,8,Speargun,Caesio cuning,23,279.9590295
2013,9/16/2013,508,8,Speargun,Caesio cuning,24,318.522314
2013,9/16/2013,508,8,Speargun,Caesio cuning,25,360.4931604
2013,9/16/2013,508,8,Speargun,Caesio cuning,28,508.318502
2013,9/16/2013,508,8,Speargun,Caesio cuning,25,360.4931604
2013,9/16/2013,508,8,Speargun,Caesio cuning,24,318.522314
2013,9/16/2013,508,8,Speargun,Caesio cuning,25,360.4931604
2013,9/16/2013,508,8,Speargun,Caesio cuning,26,406.0182179
2013,9/16/2013,508,8,Speargun,Caesio cuning,27,455.244325
2013,9/16/2013,508,8,Speargun,Caesio cuning,25,360.4931604
2013,9/16/2013,509,7,Handline,Caesio cuning,28,508.318502
2013,9/16/2013,509,7,Handline,Caesio cuning,29,565.3879448
2013,9/16/2013,509,7,Handline,Caesio cuning,21,212.4695414
2013,9/16/2013,509,7,Handline,Caesio cuning,20,183.2510568
2013,9/17/2013,520,12,Trap,Caesio cuning,20,183.2510568
2013,9/17/2013,520,12,Trap,Caesio cuning,25,360.4931604
2013,9/17/2013,520,12,Trap,Caesio cuning,26,406.0182179
2013,9/17/2013,520,12,Trap,Caesio cuning,27,455.244325
2013,9/17/2013,520,12,Trap,Caesio cuning,29,565.3879448
2013,9/17/2013,520,12,Trap,Caesio cuning,28,508.318502
2013,9/17/2013,522,8,Trap,Caesio cuning,28,508.318502
2013,9/17/2013,522,8,Trap,Caesio cuning,25,360.4931604
2013,9/17/2013,522,8,Trap,Caesio cuning,25,360.4931604
2013,9/17/2013,522,8,Trap,Caesio cuning,24,318.522314
2013,9/19/2013,541,8,Trap,Caesio cuning,25,360.4931604
2013,9/19/2013,541,8,Trap,Caesio cuning,26,406.0182179
2013,9/19/2013,541,8,Trap,Caesio cuning,27,455.244325
2013,9/19/2013,541,8,Trap,Caesio cuning,37,1183.490027
2013,9/19/2013,541,8,Trap,Caesio cuning,28,508.318502
2013,9/19/2013,541,8,Trap,Caesio cuning,27,455.244325
2013,9/19/2013,545,7,Trap,Caesio cuning,31,692.102253
2013,9/19/2013,545,7,Trap,Caesio cuning,27,455.244325
2013,9/19/2013,545,7,Trap,Caesio cuning,27,455.244325
2013,9/19/2013,545,7,Trap,Caesio cuning,25,360.4931604
2013,9/19/2013,545,7,Trap,Caesio cuning,27,455.244325
2013,9/19/2013,545,7,Trap,Caesio cuning,30,626.6000187
2013,9/19/2013,545,7,Trap,Caesio cuning,26,406.0182179
2013,9/19/2013,545,7,Trap,Caesio cuning,30,626.6000187
2013,9/19/2013,545,7,Trap,Caesio cuning,27,455.244325
2013,9/19/2013,550,10,Trap,Caesio cuning,25,360.4931604
2013,9/19/2013,550,10,Trap,Caesio cuning,26,406.0182179
2013,9/19/2013,550,10,Trap,Caesio cuning,27,455.244325
2013,9/19/2013,550,10,Trap,Caesio cuning,27,455.244325
2013,9/19/2013,550,10,Trap,Caesio cuning,30,626.6000187
2013,9/19/2013,550,10,Trap,Caesio cuning,28,508.318502
2013,9/19/2013,550,10,Trap,Caesio cuning,21,212.4695414
2013,9/19/2013,550,10,Trap,Caesio cuning,25,360.4931604
2013,9/19/2013,550,10,Trap,Caesio cuning,29,565.3879448
2013,9/19/2013,550,10,Trap,Caesio cuning,28,508.318502
2013,10/5/2013,569,11,Trap,Caesio cuning,26,406.0182179
2013,10/5/2013,569,11,Trap,Caesio cuning,27,455.244325
2013,10/5/2013,569,11,Trap,Caesio cuning,28,508.318502
2013,10/5/2013,569,11,Trap,Caesio cuning,29,565.3879448
2013,10/6/2013,579,8,Speargun,Caesio cuning,29,565.3879448
2013,10/6/2013,579,8,Speargun,Caesio cuning,23,279.9590295
2013,10/6/2013,579,8,Speargun,Caesio cuning,23,279.9590295
2013,10/6/2013,579,8,Speargun,Caesio cuning,22,244.6568545
2013,10/6/2013,579,8,Speargun,Caesio cuning,23,279.9590295
2013,10/6/2013,579,8,Speargun,Caesio cuning,24,318.522314
2013,10/6/2013,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/6/2013,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/6/2013,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/6/2013,579,8,Speargun,Caesio cuning,23,279.9590295
2013,10/6/2013,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/6/2013,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/6/2013,579,8,Speargun,Caesio cuning,26,406.0182179
2013,10/6/2013,579,8,Speargun,Caesio cuning,23,279.9590295
2013,10/6/2013,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/6/2013,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/6/2013,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/6/2013,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/6/2013,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/6/2013,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/6/2013,579,8,Speargun,Caesio cuning,26,406.0182179
2013,10/6/2013,579,8,Speargun,Caesio cuning,23,279.9590295
2013,10/6/2013,579,8,Speargun,Caesio cuning,22,244.6568545
2013,10/6/2013,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/7/2013,581,9,Speargun,Caesio cuning,21,212.4695414
2013,10/7/2013,581,9,Speargun,Caesio cuning,22,244.6568545
2013,10/7/2013,581,9,Speargun,Caesio cuning,25,360.4931604
2013,10/7/2013,581,9,Speargun,Caesio cuning,26,406.0182179
2013,10/7/2013,581,9,Speargun,Caesio cuning,25,360.4931604
2013,10/7/2013,581,9,Speargun,Caesio cuning,25,360.4931604
2013,10/7/2013,581,9,Speargun,Caesio cuning,26,406.0182179
2013,10/7/2013,581,9,Speargun,Caesio cuning,27,455.244325
2013,10/7/2013,581,9,Speargun,Caesio cuning,30,626.6000187
2013,10/7/2013,581,9,Speargun,Caesio cuning,27,455.244325
2013,10/7/2013,581,9,Speargun,Caesio cuning,25,360.4931604
2013,10/7/2013,581,9,Speargun,Caesio cuning,25,360.4931604
2013,10/7/2013,581,9,Speargun,Caesio cuning,23,279.9590295
2013,10/7/2013,581,9,Speargun,Caesio cuning,23,279.9590295
2013,10/7/2013,581,9,Speargun,Caesio cuning,23,279.9590295
2013,10/7/2013,581,9,Speargun,Caesio cuning,24,318.522314
2013,10/7/2013,581,9,Speargun,Caesio cuning,25,360.4931604
2013,10/7/2013,581,9,Speargun,Caesio cuning,25,360.4931604
2013,10/7/2013,581,9,Speargun,Caesio cuning,26,406.0182179
2013,10/8/2013,588,7,Speargun,Caesio cuning,31,692.102253
2013,10/8/2013,588,7,Speargun,Caesio cuning,30,626.6000187
2013,10/8/2013,588,7,Speargun,Caesio cuning,28,508.318502
2013,10/8/2013,588,7,Speargun,Caesio cuning,26,406.0182179
2013,10/8/2013,588,7,Speargun,Caesio cuning,25,360.4931604
2013,10/8/2013,588,7,Speargun,Caesio cuning,25,360.4931604
2013,10/8/2013,588,7,Speargun,Caesio cuning,24,318.522314
2013,10/8/2013,588,7,Speargun,Caesio cuning,24,318.522314
2013,10/8/2013,588,7,Speargun,Caesio cuning,24,318.522314
2013,10/8/2013,588,7,Speargun,Caesio cuning,25,360.4931604
2013,10/8/2013,588,7,Speargun,Caesio cuning,21,212.4695414
2013,10/8/2013,588,7,Speargun,Caesio cuning,22,244.6568545
2013,10/8/2013,588,7,Speargun,Caesio cuning,24,318.522314
2013,10/8/2013,588,7,Speargun,Caesio cuning,25,360.4931604
2013,10/8/2013,588,7,Speargun,Caesio cuning,25,360.4931604
2013,10/9/2013,597,7,Speargun,Caesio cuning,25,360.4931604
2013,10/9/2013,597,7,Speargun,Caesio cuning,25,360.4931604
2013,10/9/2013,597,7,Speargun,Caesio cuning,25,360.4931604
2013,10/9/2013,597,7,Speargun,Caesio cuning,25,360.4931604
2013,10/9/2013,597,7,Speargun,Caesio cuning,26,406.0182179
2013,10/9/2013,597,7,Speargun,Caesio cuning,24,318.522314
2013,10/9/2013,597,7,Speargun,Caesio cuning,25,360.4931604
2013,10/9/2013,597,7,Speargun,Caesio cuning,23,279.9590295
2013,10/9/2013,597,7,Speargun,Caesio cuning,22,244.6568545
2013,10/9/2013,597,7,Speargun,Caesio cuning,26,406.0182179
2013,10/9/2013,597,7,Speargun,Caesio cuning,24,318.522314
2013,10/9/2013,599,8,Trap,Caesio cuning,29,565.3879448
2013,10/9/2013,599,8,Trap,Caesio cuning,34,915.8275571
2013,10/9/2013,599,8,Trap,Caesio cuning,34,915.8275571
2013,10/9/2013,599,8,Trap,Caesio cuning,30,626.6000187
2013,10/9/2013,599,8,Trap,Caesio cuning,28,508.318502
2013,10/9/2013,599,8,Trap,Caesio cuning,29,565.3879448
2013,10/9/2013,599,8,Trap,Caesio cuning,24,318.522314
2013,10/9/2013,599,8,Trap,Caesio cuning,25,360.4931604
2013,10/9/2013,599,8,Trap,Caesio cuning,29,565.3879448
2013,10/9/2013,599,8,Trap,Caesio cuning,29,565.3879448
2013,10/12/2013,604,10,Speargun,Caesio cuning,27,455.244325
2013,10/12/2013,604,10,Speargun,Caesio cuning,26,406.0182179
2013,10/12/2013,604,10,Speargun,Caesio cuning,25,360.4931604
2013,10/12/2013,604,10,Speargun,Caesio cuning,24,318.522314
2013,10/12/2013,604,10,Speargun,Caesio cuning,25,360.4931604
2013,10/12/2013,604,10,Speargun,Caesio cuning,25,360.4931604
2013,10/12/2013,604,10,Speargun,Caesio cuning,24,318.522314
2013,10/12/2013,604,10,Speargun,Caesio cuning,20,183.2510568
2013,10/12/2013,604,10,Speargun,Caesio cuning,21,212.4695414
2013,10/12/2013,604,10,Speargun,Caesio cuning,25,360.4931604
2013,10/12/2013,604,10,Speargun,Caesio cuning,23,279.9590295
2013,10/12/2013,604,10,Speargun,Caesio cuning,28,508.318502
2013,10/12/2013,604,10,Speargun,Caesio cuning,24,318.522314
2013,10/12/2013,604,10,Speargun,Caesio cuning,25,360.4931604
2013,10/12/2013,605,7,Speargun,Caesio cuning,20,183.2510568
2013,10/12/2013,605,7,Speargun,Caesio cuning,21,212.4695414
2013,10/12/2013,605,7,Speargun,Caesio cuning,25,360.4931604
2013,10/12/2013,605,7,Speargun,Caesio cuning,24,318.522314
2013,10/12/2013,605,7,Speargun,Caesio cuning,22,244.6568545
2013,10/12/2013,605,7,Speargun,Caesio cuning,22,244.6568545
2013,10/12/2013,605,7,Speargun,Caesio cuning,25,360.4931604
2013,10/12/2013,611,9,Trap,Caesio cuning,31,692.102253
2013,10/12/2013,611,9,Trap,Caesio cuning,28,508.318502
2013,10/12/2013,611,9,Trap,Caesio cuning,30,626.6000187
2013,10/12/2013,611,9,Trap,Caesio cuning,21,212.4695414
2013,10/12/2013,611,9,Trap,Caesio cuning,22,244.6568545
2013,10/12/2013,611,9,Trap,Caesio cuning,28,508.318502
2013,10/12/2013,611,9,Trap,Caesio cuning,25,360.4931604
2013,10/12/2013,611,9,Trap,Caesio cuning,27,455.244325
2013,10/12/2013,611,9,Trap,Caesio cuning,25,360.4931604
2013,10/12/2013,611,9,Trap,Caesio cuning,25,360.4931604
2013,10/17/2013,626,6,Trap,Caesio cuning,26,406.0182179
2013,10/17/2013,626,6,Trap,Caesio cuning,27,455.244325
2013,10/17/2013,626,6,Trap,Caesio cuning,27,455.244325
2013,10/17/2013,626,6,Trap,Caesio cuning,25,360.4931604
2013,10/17/2013,626,6,Trap,Caesio cuning,24,318.522314
2013,10/17/2013,626,6,Trap,Caesio cuning,24,318.522314
